#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:denisovan" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:denisovan" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:denisovan">
#                <taxonset id="TaxonSet.denisovan" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:denisovan" name="distribution" x="@birthRate.t:denisovan">
#            <Uniform id="Uniform.1" name="distr" upper="100.0"/>
#        </prior>
#        <prior id="ClockPrior.c:denisovan" name="distribution">
#            <parameter id="clockRate.c:denisovan" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" lower="1.0E-6" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:denisovan" name="distribution">
#            <parameter id="gammaShape.s:denisovan" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:denisovan" name="distribution">
#            <parameter id="kappa.s:denisovan" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="Hominini.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:denisovan">
#            <taxonset id="Hominini" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="CommonChimpanzee_NC001643" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Denisovan_FN673705" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="ModernHuman_HM171295" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Neanderthal_FM865409" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="PygmyChimpanzee_NC001644" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="mean">6.5</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="sigma">0.2551</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@denisovan" id="treeLikelihood.denisovan" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:denisovan">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:denisovan" shape="@gammaShape.s:denisovan" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:denisovan" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:denisovan" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:denisovan" kappa="@kappa.s:denisovan" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:denisovan" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:denisovan" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:denisovan" id="StrictClock.c:denisovan" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.denisovan	TreeHeight	YuleModel	birthRate	kappa	gammaShape	monophyletic(Hominini)	logP(mrca(Hominini))	mrca.age(Hominini)	clockRate	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
5149000	-31983.896837221262	-31952.72944469184	-31.167392529422695	-31952.72944469184	21.0503800748745	-20.38146349239007	0.14144864314114552	27.52372230003817	0.16235095578616127	1	0.15374495677157918	6.304580690752461	0.012618645303552823	0.29983026103707205	0.32988982658038957	0.12272025952271218	0.24755965285982648
5150000	-31986.70569272434	-31954.89388951001	-31.811803214328965	-31954.89388951001	20.390298650328727	-21.3189301814809	0.1862614448110737	27.52372230003817	0.16235095578616127	1	0.44680096095614147	6.493153430856552	0.011560509375863278	0.29983026103707205	0.32988982658038957	0.12004570545510315	0.2502342069274355
5151000	-31984.69323301314	-31953.889308024533	-30.80392498860572	-31953.889308024533	21.799123372702297	-20.170098106349307	0.09370769375360584	27.52372230003817	0.16235095578616127	1	0.3058471115477954	6.635618227891047	0.012065686464620752	0.2929902879194834	0.3367297996979782	0.12004570545510315	0.2502342069274355
5152000	-31986.299489256762	-31955.847190093613	-30.452299163149643	-31955.847190093613	20.00821123550901	-19.854286071057878	0.08273876147627668	27.076582580042395	0.16235095578616127	1	0.3011000693141339	6.36212273257696	0.012371240851442828	0.2929902879194834	0.3367297996979782	0.12004570545510315	0.2502342069274355
5153000	-31987.26932102487	-31956.31515789744	-30.954163127431343	-31956.31515789744	22.10316274067683	-20.272562036319865	0.09714321089378582	27.076582580042395	0.16235095578616127	1	0.21751207029442424	6.672885186734485	0.01227875271236182	0.2929902879194834	0.3367297996979782	0.12004570545510315	0.2502342069274355
5154000	-31992.70436245027	-31961.94815376026	-30.756208690009323	-31961.94815376026	20.196630785663253	-19.66211294817538	0.10948619691193609	27.076582580042395	0.16235095578616127	1	-0.19498258042803907	6.2109043413972795	0.012406760051529776	0.30739533824837867	0.32232474936908295	0.12004570545510315	0.2502342069274355
5155000	-31988.717582092755	-31957.38601096172	-31.331571131035584	-31957.38601096172	19.027443017544265	-19.43303286767093	0.11949580128713394	27.076582580042395	0.16235095578616127	1	-0.9994251019587516	6.066092038591067	0.012810991467302591	0.30739533824837867	0.32232474936908295	0.1198704937552208	0.25040941862731786
5156000	-31989.56320173165	-31958.919749932065	-30.643451799582287	-31958.919749932065	19.568397738620842	-19.791679575841634	0.12214352354805458	27.076582580042395	0.16235095578616127	1	0.04734093766524605	6.728117084957688	0.011949863582780483	0.30739533824837867	0.32232474936908295	0.1198704937552208	0.25040941862731786
5157000	-31990.840212803236	-31960.9189531659	-29.9212596373357	-31960.9189531659	19.33988423952765	-19.652545658198722	0.11234316410266965	25.0850474375185	0.16235095578616127	1	0.44347783306896693	6.4781050846936985	0.011420233802653798	0.30739533824837867	0.32232474936908295	0.1198704937552208	0.25040941862731786
5158000	-31990.788543981023	-31959.82728121769	-30.96126276333201	-31959.82728121769	21.83619837805214	-20.43029895407181	0.12322765930736171	25.0850474375185	0.16235095578616127	1	0.18122800294574554	6.686042286729292	0.011423256546018447	0.30150619100817083	0.32208140429191934	0.12600298607259225	0.25040941862731786
5159000	-31987.62395194322	-31956.7545648189	-30.869387124320795	-31956.7545648189	19.91172469282668	-20.54232032750486	0.056631900907970524	25.0850474375185	0.16235095578616127	1	0.38512501539001126	6.410143868267781	0.012229138888737133	0.30150619100817083	0.32208140429191934	0.12600298607259225	0.25040941862731786
5160000	-31987.261388319705	-31956.860653151434	-30.400735168269872	-31956.860653151434	19.69843023884151	-19.839502848282386	0.0811405290923821	27.68916480543855	0.16235095578616127	1	0.39332536337534324	6.416293174980268	0.012143340570114547	0.30150619100817083	0.32208140429191934	0.12600298607259225	0.25040941862731786
5161000	-31986.88784142733	-31956.505202111966	-30.382639315363317	-31956.505202111966	19.638308177971773	-19.832220632438506	0.13544132577897217	25.312692152991026	0.16235095578616127	1	0.18368185714026153	6.314818039833081	0.012607768509297226	0.30150619100817083	0.32208140429191934	0.12600298607259225	0.25040941862731786
5162000	-31988.031031105	-31956.810114745324	-31.220916359676846	-31956.810114745324	17.886548758782617	-19.196464391013457	0.13118022729122744	25.312692152991026	0.16235095578616127	1	-1.2903514285983184	6.0244573961700425	0.013366744911789775	0.29832698033504285	0.3252606149650473	0.12600298607259225	0.25040941862731786
5163000	-31987.198886122966	-31956.350250788044	-30.848635334920868	-31956.350250788044	20.188677605389234	-20.549578970990808	0.15998442484280656	25.312692152991026	0.16235095578616127	0	0.4350441761350111	6.539712023396088	0.011792582939861922	0.29832698033504285	0.3252606149650473	0.12600298607259225	0.25040941862731786
5164000	-31986.53305869885	-31954.950517448342	-31.582541250506292	-31954.950517448342	22.545093599974184	-20.59322296393786	0.06918671078655651	25.312692152991026	0.16235095578616127	1	-0.2552177465033585	6.802350836550321	0.011343128733181093	0.29832698033504285	0.3283877803712383	0.12287582066640128	0.25040941862731786
5165000	-31983.821359047037	-31953.094650330087	-30.726708716948867	-31953.094650330087	20.9533708654463	-20.011227417379963	0.0941924774772876	25.312692152991026	0.16235095578616127	1	0.018619240496168032	6.736168565550068	0.011549517741428397	0.29832698033504285	0.3283877803712383	0.12287582066640128	0.25040941862731786
5166000	-31985.575472661687	-31952.764879328268	-32.81059333341756	-31952.764879328268	19.055747646729017	-21.78707723537135	0.03795657191999413	25.312692152991026	0.16235095578616127	1	-0.2894155579811386	6.19037612720255	0.012319346739649045	0.2982871472619712	0.3283877803712383	0.12287582066640128	0.2504492517003895
5167000	-31991.937859564896	-31960.21519737878	-31.722662186115652	-31960.21519737878	21.289787306978955	-20.313637236208105	0.07734895685556947	25.312692152991026	0.16235095578616127	1	-0.6749244098424704	6.882154024450514	0.011002495511488335	0.2982871472619712	0.3283877803712383	0.12287582066640128	0.2504492517003895
5168000	-31984.0638933576	-31953.070898441736	-30.992994915866635	-31953.070898441736	18.038501339602046	-19.27772268687605	0.1270775811112079	25.312692152991026	0.17322458821456282	1	-0.9702980564971114	6.070482625298356	0.012513120510162594	0.2982871472619712	0.3283877803712383	0.12287582066640128	0.2504492517003895
5169000	-31989.726467842578	-31956.636217078547	-33.09025076403278	-31956.636217078547	19.8687526943784	-20.939888148298266	0.1904127222091592	25.312692152991026	0.17322458821456282	1	-1.4053884432410362	6.008967345395548	0.012047257935889361	0.2982871472619712	0.3283877803712383	0.12287582066640128	0.2504492517003895
5170000	-31983.79385267346	-31952.492024245203	-31.301828428257696	-31952.492024245203	21.181818959198985	-20.540936802453736	0.1385753688740497	26.36008555526893	0.17322458821456282	1	0.08305335235078892	6.71769097716532	0.01149193884510971	0.2982871472619712	0.3283877803712383	0.12287582066640128	0.2504492517003895
5171000	-31985.116042690144	-31953.942979268864	-31.17306342127975	-31953.942979268864	20.732778188380166	-20.05956045961649	0.1080464991968466	26.36008555526893	0.17322458821456282	1	-0.26955798350851323	6.805421739855202	0.01098107367027921	0.2982871472619712	0.3270033050636797	0.12287582066640128	0.2518337270079481
5172000	-31984.795826688667	-31954.349355286307	-30.446471402361382	-31954.349355286307	20.861405857091775	-19.98083577440944	0.09718496419856332	26.36008555526893	0.17322458821456282	1	0.3783093502028068	6.594663599137347	0.011199241059764161	0.2982871472619712	0.3270033050636797	0.12287582066640128	0.2518337270079481
5173000	-31987.772987896897	-31954.40038357128	-33.372604325616926	-31954.40038357128	21.026090919744295	-21.302251577437026	0.1709193377922357	26.36008555526893	0.17322458821456282	1	-1.2264077700251534	6.966710158158024	0.01163425405817396	0.2982871472619712	0.3270033050636797	0.12287582066640128	0.2518337270079481
5174000	-31984.257316975847	-31953.71679800976	-30.540518966087316	-31953.71679800976	18.896157466557874	-19.513448216088683	0.1265716519161989	26.36008555526893	0.17322458821456282	1	-0.183125771843885	6.213585768099838	0.012907700522091498	0.2982871472619712	0.3270033050636797	0.12287582066640128	0.2518337270079481
5175000	-31984.38798158542	-31954.148197710823	-30.239783874597844	-31954.148197710823	19.9105102182542	-19.790552024696648	0.1161081590107667	26.36008555526893	0.17322458821456282	0	0.3947131282535547	6.417379105834542	0.01188414821394002	0.2982871472619712	0.3270033050636797	0.12287582066640128	0.2518337270079481
5176000	-31986.365020540452	-31955.205635344537	-31.159385195915217	-31955.205635344537	21.420968868579617	-20.64224873009782	0.06013303041863372	26.36008555526893	0.17322458821456282	1	0.3268085123373497	6.625156442429137	0.011550314087248324	0.2982871472619712	0.3270033050636797	0.12287582066640128	0.2518337270079481
5177000	-31984.31239848318	-31953.89321843201	-30.41918005117064	-31953.89321843201	20.11046279584442	-20.053040120946523	0.129855360904329	24.762332434256706	0.17322458821456282	1	0.32561508357930513	6.62577544372851	0.011387497509789195	0.2982871472619712	0.3270033050636797	0.12287582066640128	0.2518337270079481
5178000	-31987.689990148796	-31958.02709433389	-29.66289581490574	-31958.02709433389	17.533741257542015	-19.16865973038541	0.10108734695938122	24.762332434256706	0.17322458821456282	1	0.1975189292830924	6.319746191493807	0.012893891362165007	0.2982871472619712	0.322962511505266	0.12287582066640128	0.2558745205663618
5179000	-31986.47812649944	-31955.813771466263	-30.664355033179532	-31955.813771466263	21.178996039006762	-20.434378721041682	0.13830704996202167	24.481123180330215	0.167278553797099	1	0.42830375046862573	6.549541142683141	0.011439853944068237	0.2982871472619712	0.322962511505266	0.12287582066640128	0.2558745205663618
5180000	-31986.6334258894	-31955.124749244223	-31.508676645176145	-31955.124749244223	21.4914494384376	-20.35963873832942	0.1188970182591141	24.481123180330215	0.167278553797099	1	-0.49075784424025093	6.849388104940814	0.010831621661930885	0.2982871472619712	0.322962511505266	0.12287582066640128	0.2558745205663618
5181000	-31986.463129932406	-31956.58371702385	-29.87941290855858	-31956.58371702385	19.34659720195316	-19.64728639355574	0.10158332202305176	24.481123180330215	0.17957949837415232	1	0.43845449218068616	6.466337182529853	0.0119074011498245	0.2982871472619712	0.322962511505266	0.12287582066640128	0.2558745205663618
5182000	-31987.210629303172	-31957.258794232657	-29.951835070515987	-31957.258794232657	19.512738870614417	-19.59064061006668	0.10304185993613739	24.481123180330215	0.17957949837415232	1	0.3093865467342215	6.366090929742845	0.012123882353477774	0.2982871472619712	0.322962511505266	0.12287582066640128	0.2558745205663618
5183000	-31988.601247030645	-31958.154949030206	-30.446298000438503	-31958.154949030206	21.115264595986453	-20.14545886743134	0.1247871471620026	24.481123180330215	0.17957949837415232	1	0.36974187417636495	6.399619367840309	0.0119175936271038	0.2982871472619712	0.322962511505266	0.12287582066640128	0.2558745205663618
5184000	-31990.524241243595	-31957.67242138088	-32.85181986271289	-31957.67242138088	21.822288550749203	-20.92298969769605	0.13883023090531896	24.481123180330215	0.17957949837415232	1	-1.2582491578333106	6.971129061585807	0.010241400924603768	0.2982871472619712	0.322962511505266	0.12287582066640128	0.2558745205663618
5185000	-31987.72978623264	-31956.595806776386	-31.133979456256068	-31956.595806776386	18.0772701583092	-20.595897138499808	0.2023080977359751	24.481123180330215	0.17957949837415232	1	0.1324986894272674	6.297629174436858	0.012671541700808722	0.2982871472619712	0.322962511505266	0.12287582066640128	0.2558745205663618
5186000	-31987.414776528138	-31957.72776795196	-29.68700857617835	-31957.72776795196	18.479382826296764	-19.460250417652787	0.12487715813423315	24.481123180330215	0.17957949837415232	1	0.4438228486579665	6.4791557480242075	0.012604492120153478	0.2982871472619712	0.322962511505266	0.12470781028160596	0.2540425309511571
5187000	-31986.802245824078	-31956.053642678817	-30.74860314526006	-31956.053642678817	20.013050680410103	-19.889809996884097	0.09415863225142712	24.481123180330215	0.17957949837415232	1	-0.18821214119243312	6.787567580718236	0.0111440517928228	0.2982871472619712	0.32094114784593114	0.12470781028160596	0.25606389461049195
5188000	-31989.528062881123	-31959.656742646617	-29.871320234506452	-31959.656742646617	18.537761695103654	-19.540028806386026	0.12150765669350705	24.481123180330215	0.17957949837415232	1	0.3392895790631018	6.618489235947433	0.011777234883459615	0.2982871472619712	0.32094114784593114	0.12470781028160596	0.25606389461049195
5189000	-31987.164457606963	-31957.531703209133	-29.63275439783079	-31957.531703209133	18.37502303432854	-19.38565535060527	0.10652959563921638	24.481123180330215	0.17957949837415232	1	0.42348195995800675	6.555514778152536	0.012569464995729657	0.2982871472619712	0.32094114784593114	0.12470781028160596	0.25606389461049195
5190000	-31988.518306213096	-31957.35864869514	-31.15965751795755	-31957.35864869514	20.99816186542902	-20.823139393398208	0.15076937405464522	24.481123180330215	0.17957949837415232	1	0.3340628826241837	6.621325859299898	0.011256379059063168	0.2908710414825322	0.33148946255046147	0.12157560135651466	0.25606389461049195
5191000	-31988.083771584847	-31957.95350935187	-30.13026223297555	-31957.95350935187	19.386803843042077	-19.720627061493055	0.11037316953954936	24.481123180330215	0.17957949837415232	1	0.26094583570103497	6.65568010627033	0.011763348038068867	0.2908710414825322	0.33148946255046147	0.12157560135651466	0.25606389461049195
5192000	-31991.293902825142	-31961.138283769502	-30.15561905564034	-31961.138283769502	16.504007123441212	-19.055197698422507	0.08878238989335943	24.481123180330215	0.17957949837415232	0	-0.4298403500343042	6.162148682184173	0.013149607066888936	0.2908710414825322	0.33148946255046147	0.12157560135651466	0.25606389461049195
5193000	-31989.703090220377	-31958.521160653054	-31.18192956732396	-31958.521160653054	20.266425880494253	-20.501877120239573	0.061015005773781494	24.481123180330215	0.17957949837415232	1	-0.009471439900857581	6.7437860745629745	0.011570285843395126	0.2908710414825322	0.33148946255046147	0.12157560135651466	0.25606389461049195
5194000	-31989.13089238379	-31958.075699045778	-31.0551933380137	-31958.075699045778	18.92074062130185	-20.180105805184557	0.15684774602541635	24.481123180330215	0.17957949837415232	1	-0.2045065256456151	6.79123162694216	0.011915182770289466	0.2908710414825322	0.33148946255046147	0.12157560135651466	0.25606389461049195
5195000	-31987.88510679035	-31957.386037389333	-30.499069401015415	-31957.386037389333	17.396664597956278	-20.07666798558327	0.19070371195353522	23.026014034008337	0.17957949837415232	1	0.10190670293257226	6.288019906884621	0.012789870164304959	0.2908710414825322	0.33148946255046147	0.12157560135651466	0.25606389461049195
5196000	-31991.84673462599	-31959.975935280738	-31.870799345250894	-31959.975935280738	18.274073838743256	-19.854156663802918	0.1753909905763838	26.82731958336944	0.1542720352827676	1	-1.1484354529547551	6.044291631460322	0.014351193263213978	0.29087577793033814	0.33148946255046147	0.12157560135651466	0.256059158162686
5197000	-31989.05997529271	-31957.785366635915	-31.2746086567947	-31957.785366635915	20.592144842199332	-20.360284121896978	0.06665553535665805	26.82731958336944	0.1542720352827676	1	-0.046117306404498515	6.7533795250230835	0.011900562315697737	0.29087577793033814	0.33148946255046147	0.12157560135651466	0.256059158162686
5198000	-31988.891516862357	-31958.000540987596	-30.890975874763132	-31958.000540987596	21.737061290864922	-20.440511944954636	0.12723795654187678	26.82731958336944	0.1542720352827676	1	0.4177432986847271	6.438122791351432	0.012225862074554632	0.29087577793033814	0.33148946255046147	0.12157560135651466	0.256059158162686
5199000	-31988.274006527612	-31956.872862512435	-31.401144015177593	-31956.872862512435	20.492709199079332	-19.743117631002416	0.10215978257297685	26.82731958336944	0.1542720352827676	0	-0.7898191556819502	6.098757577439624	0.012221396439973118	0.29087577793033814	0.33148946255046147	0.12157560135651466	0.256059158162686
5200000	-31986.600764114715	-31955.88177989047	-30.718984224243695	-31955.88177989047	21.47850636319273	-20.297555024677795	0.07219368605256715	26.82731958336944	0.1542720352827676	1	0.4467780289273258	6.4929388273701125	0.011763192119658518	0.29087577793033814	0.33148946255046147	0.12157560135651466	0.256059158162686
5201000	-31991.837366228276	-31959.860909841584	-31.97645638669225	-31959.860909841584	18.814197590571972	-21.103867827019354	0.21180841879761347	26.82731958336944	0.1542720352827676	1	-0.004381331179669823	6.257576481712805	0.01397168571805526	0.29087577793033814	0.33148946255046147	0.12157560135651466	0.256059158162686
5202000	-31989.43328067051	-31957.07551503213	-32.35776563837973	-31957.07551503213	21.19029781379173	-21.859926720215665	0.19260157945023582	26.82731958336944	0.1542720352827676	1	0.37036831032915585	6.4000263065497105	0.012021185076693905	0.29087577793033814	0.33148946255046147	0.12157560135651466	0.256059158162686
5203000	-31989.193692696354	-31958.120584666925	-31.073108029426436	-31958.120584666925	22.514337995922617	-20.335752514704055	0.09038522405655777	26.82731958336944	0.1542720352827676	0	0.1308517137708401	6.702899749254853	0.011703707027214207	0.29087577793033814	0.33148946255046147	0.12157560135651466	0.256059158162686
5204000	-31987.010519759267	-31956.21916480427	-30.791354954994777	-31956.21916480427	20.50970633051449	-19.986589238603422	0.12967277595368568	26.82731958336944	0.1542720352827676	0	0.06344151210186649	6.276523195468732	0.012332950761680676	0.29087577793033814	0.33148946255046147	0.12157560135651466	0.256059158162686
5205000	-31990.437455699128	-31959.91658232794	-30.520873371186283	-31959.91658232794	21.09368795397491	-20.078979327515007	0.10788090277227469	26.82731958336944	0.1542720352827676	1	0.4263131848219453	6.447909684602515	0.012754855254470714	0.29087577793033814	0.33148946255046147	0.12157560135651466	0.256059158162686
5206000	-31993.24033948264	-31960.967005715607	-32.27333376703234	-31960.967005715607	22.773960544758765	-21.8490644236227	0.04056149145589334	26.82731958336944	0.1542720352827676	1	0.44393788508358834	6.47951804166438	0.013071146157836281	0.29087577793033814	0.33148946255046147	0.12157560135651466	0.256059158162686
5207000	-31988.86524345857	-31955.953546557652	-32.91169690091811	-31955.953546557652	18.156073130958788	-21.071215222784193	0.21827954088051332	26.82731958336944	0.16701870138568978	1	-0.9595277835377664	6.072117536712496	0.012851007230161044	0.29087577793033814	0.33148946255046147	0.12157560135651466	0.256059158162686
5208000	-31990.07311008324	-31958.170498153202	-31.902611930041427	-31958.170498153202	19.521430316392774	-19.702019909939914	0.1315757023324136	26.82731958336944	0.15819094194006206	1	-1.328465884950993	6.019269887002199	0.012941107182315966	0.29087577793033814	0.33148946255046147	0.12157560135651466	0.256059158162686
5209000	-31989.8355620167	-31957.347236071495	-32.488325945204124	-31957.347236071495	20.16699331199937	-21.91952330664148	0.20776518933366692	26.82731958336944	0.15819094194006206	1	0.3033234965878807	6.636823818544299	0.012123089397736096	0.29087577793033814	0.33148946255046147	0.12157560135651466	0.256059158162686
5210000	-31988.12490939429	-31957.19511800555	-30.929791388738572	-31957.19511800555	21.231903808721942	-20.426785674178067	0.13446220384717444	27.132880657080445	0.15819094194006206	1	0.3970815316954398	6.5807338817384835	0.011858585988300844	0.29087577793033814	0.33148946255046147	0.12157560135651466	0.256059158162686
5211000	-31993.454089216866	-31962.06936039911	-31.38472881775497	-31962.06936039911	18.440743506870263	-20.777598756746336	0.20030836657388623	27.132880657080445	0.15819094194006206	1	0.2929571852473095	6.35833153603583	0.012983087668050524	0.29087577793033814	0.33148946255046147	0.12157560135651466	0.256059158162686
5212000	-31986.131995353397	-31954.973647094026	-31.15834825936973	-31954.973647094026	19.67452462083542	-20.095577425529548	0.15168439917166796	27.132880657080445	0.15702505866948738	1	-0.16384947085481272	6.217999534179278	0.012670718591579715	0.29087577793033814	0.33148946255046147	0.12157560135651466	0.256059158162686
5213000	-31990.28356625998	-31957.667191653763	-32.61637460621455	-31957.667191653763	20.462387487318303	-21.65585570316201	0.04108600981786133	27.132880657080445	0.15702505866948738	1	-0.06159754006717222	6.757324634231145	0.01251065896305128	0.29087577793033814	0.33148946255046147	0.12157560135651466	0.256059158162686
5214000	-31987.081756217078	-31955.412489198898	-31.6692670181806	-31955.412489198898	21.199457145413337	-20.908061677552084	0.1571885016901421	27.132880657080445	0.15443282908749562	1	0.13512379277486086	6.701524907978417	0.012056017319008851	0.29087577793033814	0.33148946255046147	0.12157560135651466	0.256059158162686
5215000	-31988.600889531106	-31957.028195544706	-31.57269398639929	-31957.028195544706	19.436588948116903	-19.5169698301241	0.08993340075583159	28.020342461180896	0.15443282908749562	1	-1.0794881916441539	6.05424615332669	0.01378600072495187	0.29087577793033814	0.3305520205531166	0.12157560135651466	0.25699660016003084
5216000	-31990.643156310558	-31958.068273687393	-32.574882623165664	-31958.068273687393	24.318436546561436	-20.724728657524796	0.0794668438501224	28.020342461180896	0.15443282908749562	0	-0.8739180010098325	6.914657830338715	0.01166308824315452	0.29087577793033814	0.3305520205531166	0.12157560135651466	0.25699660016003084
5217000	-31988.62657129217	-31956.797439553848	-31.829131738323095	-31956.797439553848	18.812480887136783	-20.086541425465285	0.16960885966718003	28.020342461180896	0.15443282908749562	1	-0.7663543482267731	6.102581468005181	0.014012806663417674	0.29087577793033814	0.3317041915967443	0.12157560135651466	0.25584442911640315
5218000	-31990.041367634854	-31956.909625995515	-33.13174163933802	-31956.909625995515	19.800571806838754	-20.116046591685233	0.15330265513855718	28.020342461180896	0.15443282908749562	1	-2.039459083021745	5.9311075299513565	0.013469889367493397	0.302505441946388	0.3317041915967443	0.12157560135651466	0.24421476510035328
5219000	-31987.91780258939	-31954.93305850134	-32.98474408804763	-31954.93305850134	21.894576315489655	-20.978149328757294	0.054316155721088145	28.020342461180896	0.15443282908749562	1	-1.0303587946592958	6.938522749199048	0.011376848525351872	0.302505441946388	0.3317041915967443	0.12157560135651466	0.24421476510035328
5220000	-31986.81372807851	-31954.96501666155	-31.848711416956725	-31954.96501666155	20.732945257285152	-20.035235564871492	0.12714143059438662	28.020342461180896	0.15443282908749562	1	-0.8372398874541948	6.091138916388274	0.01226694515021527	0.302505441946388	0.3317041915967443	0.12157560135651466	0.24421476510035328
5221000	-31990.493757977212	-31955.650400783485	-34.84335719372749	-31955.650400783485	23.8392254284125	-23.79601479381487	0.21365966165858666	28.020342461180896	0.15443282908749562	1	-0.07110643528158811	6.759718249844552	0.011700499531618036	0.302505441946388	0.3317041915967443	0.12157560135651466	0.24421476510035328
5222000	-31988.475645179562	-31957.723473924052	-30.752171255509587	-31957.723473924052	19.737579198976743	-20.013775952469967	0.14115442403769957	27.41281468863939	0.15443282908749562	1	0.18334577812161823	6.314699973733357	0.012093817594878925	0.302505441946388	0.3317041915967443	0.12157560135651466	0.24421476510035328
5223000	-31991.9876789079	-31958.197645811553	-33.790033096347415	-31958.197645811553	20.261262639485185	-19.622934615652458	0.09162319826558497	27.41281468863939	0.15443282908749562	1	-3.245357399533718	5.806754917589256	0.013121581117099894	0.302505441946388	0.3317041915967443	0.12157560135651466	0.24421476510035328
5224000	-31988.30402228932	-31956.56912343631	-31.734898853011305	-31956.56912343631	23.57416208878452	-20.56413447038976	0.0783448182786107	27.41281468863939	0.1449381110574694	1	-0.25851801949033615	6.8030603331986645	0.011675126593881386	0.302505441946388	0.3300186893780258	0.12326110357523316	0.24421476510035328
5225000	-31988.993434780554	-31957.930580563785	-31.062854216770262	-31957.930580563785	23.301619136375198	-20.56074714149061	0.0720378373115312	27.41281468863939	0.1449381110574694	1	0.41013928785155834	6.569415173558648	0.011956324048531104	0.302505441946388	0.3300186893780258	0.12017914324231946	0.247296725433267
5226000	-31998.842984087616	-31968.11843692454	-30.724547163075876	-31968.11843692454	19.718395386101445	-20.025139033648024	0.14161407694505354	27.41281468863939	0.1449381110574694	1	0.21283823370335792	6.32536438775068	0.011599406572858528	0.302505441946388	0.3300186893780258	0.12017914324231946	0.247296725433267
5227000	-31987.050895296143	-31956.60576213038	-30.445133165763497	-31956.60576213038	20.680795692816403	-19.948272168085104	0.08827793785782512	27.41281468863939	0.16862345909788026	1	0.43907071349322585	6.532449696939022	0.011967095058688966	0.302505441946388	0.3300186893780258	0.12017914324231946	0.247296725433267
5228000	-31984.430931827665	-31953.760248891733	-30.670682935931573	-31953.760248891733	20.686957727357974	-20.098680424565472	0.12689739629993382	27.41281468863939	0.16862345909788026	1	0.3639291998055177	6.3959192495043045	0.012567816991296983	0.302505441946388	0.3300186893780258	0.12017914324231946	0.247296725433267
5229000	-31983.98474341982	-31953.224449851357	-30.760293568462306	-31953.224449851357	20.81822564565777	-19.96129791452924	0.11856632822737127	27.41281468863939	0.16862345909788026	1	0.13693605723855395	6.299061156928319	0.012415572878005689	0.302505441946388	0.3300186893780258	0.12017914324231946	0.247296725433267
5230000	-31985.827110826856	-31954.218752626584	-31.608358200273642	-31954.218752626584	21.654533612256017	-20.18479998190777	0.09728314633728613	27.41281468863939	0.16862345909788026	1	-0.4876265071942507	6.848804383619666	0.011221478183906236	0.302505441946388	0.3300186893780258	0.12017914324231946	0.247296725433267
