#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:denisovan" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:denisovan" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:denisovan">
#                <taxonset id="TaxonSet.denisovan" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:denisovan" name="distribution" x="@birthRate.t:denisovan">
#            <Uniform id="Uniform.1" name="distr" upper="100.0"/>
#        </prior>
#        <prior id="GammaShapePrior.s:denisovan" name="distribution">
#            <parameter id="gammaShape.s:denisovan" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:denisovan" name="distribution">
#            <parameter id="kappa.s:denisovan" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="MeanRatePrior.c:denisovan" name="distribution">
#            <parameter id="ucldMean.c:denisovan" name="x">1.0</parameter>
#            <Uniform id="Uniform.3" lower="1.0E-6" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:denisovan" name="distribution">
#            <parameter id="ucldStdev.c:denisovan" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="Hominini.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:denisovan">
#            <taxonset id="Hominini" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="CommonChimpanzee_NC001643" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Denisovan_FN673705" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="ModernHuman_HM171295" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Neanderthal_FM865409" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="PygmyChimpanzee_NC001644" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="mean">6.5</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="sigma">0.2551</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@denisovan" id="treeLikelihood.denisovan" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:denisovan">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:denisovan" shape="@gammaShape.s:denisovan" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:denisovan" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:denisovan" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:denisovan" kappa="@kappa.s:denisovan" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:denisovan" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:denisovan" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:denisovan" id="RelaxedClock.c:denisovan" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:denisovan">
#                <LogNormal S="@ucldStdev.c:denisovan" id="LogNormalDistributionModel.c:denisovan" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.5" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="12" id="rateCategories.c:denisovan" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.denisovan	TreeHeight	YuleModel	birthRate	kappa	gammaShape	monophyletic(Hominini)	logP(mrca(Hominini))	mrca.age(Hominini)	ucldMean	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
3777000	-31947.490763154285	-31916.827265729014	-30.66349742527199	-31916.827265729014	13.444662025271567	-18.1135331611286	0.1817859249445328	27.291357065651706	0.1646053486119548	1	-0.6764735234574454	6.117582272024527	0.018338310097727042	0.49536160074616636	0.017439152072156162	1.1076606011530552E-4	0.6138886343697052	0.3020483676639806	0.3330740974367803	0.12141386414530289	0.24346367075393627
3778000	-31946.194343849675	-31916.738836824898	-29.455507024776775	-31916.738836824898	13.062142223359219	-17.968344250874154	0.15307013466032723	27.291357065651706	0.1646053486119548	1	0.4174449801184842	6.562190157695076	0.017143991576872766	0.5041523182801811	0.016751372266873694	7.886632194558235E-5	0.5524000351957129	0.3020483676639806	0.3330740974367803	0.12141386414530289	0.24346367075393627
3779000	-31945.546548228882	-31914.260241395863	-31.286306833018713	-31914.260241395863	12.028326285953398	-19.085187251947076	0.26656799404232856	27.291357065651706	0.1646053486119548	1	0.11078215606744346	6.7092376680315615	0.01896216664957894	0.6225952470608829	0.018463452193926446	1.5444287716522687E-4	0.6834839842742158	0.3020483676639806	0.3330740974367803	0.12141386414530289	0.24346367075393627
3780000	-31947.1869760414	-31917.473337092968	-29.713638948431583	-31917.473337092968	11.698220729451297	-17.59528336480645	0.12899298212489757	27.291357065651706	0.1646053486119548	1	0.31133163968165223	6.6329604502133614	0.01907735073783406	0.657883876340239	0.018602008590036804	7.518269247640059E-5	0.5069387255215858	0.3020483676639806	0.3330740974367803	0.12141386414530289	0.24346367075393627
3781000	-31947.443077401556	-31913.54850810599	-33.89456929556838	-31913.54850810599	10.527480844686728	-18.27829668775135	0.30185328999383887	27.291357065651706	0.1646053486119548	1	-3.112549563709671	5.819335959387929	0.02574298545597416	0.6802737799420905	0.02162048480527783	1.599966429812892E-4	0.556923963798221	0.3020483676639806	0.3330740974367803	0.12141386414530289	0.24346367075393627
3782000	-31941.956489408516	-31911.812390071154	-30.14409933736035	-31911.812390071154	12.608121440014687	-17.743660917532395	0.1394402085454287	27.291357065651706	0.1648587454037584	1	0.2139511986452108	6.325779615342166	0.023278158266739853	0.7139460248671561	0.017461011209990943	1.1929974300708008E-4	0.5958739164890795	0.3020483676639806	0.3330740974367803	0.12141386414530289	0.24346367075393627
3783000	-31945.11208168461	-31915.186293977516	-29.925787707092574	-31915.186293977516	11.23569683960213	-17.400301454728485	0.18503123538042124	25.83611962582378	0.1648587454037584	1	-0.12504024644626222	6.227102283315346	0.023221440731757033	0.6897541858099931	0.018410042107530313	1.6714065738684722E-4	0.6788490253173415	0.3020483676639806	0.3330740974367803	0.12141386414530289	0.24346367075393627
3784000	-31947.759375740665	-31913.918319553384	-33.84105618728006	-31913.918319553384	11.511257438036592	-18.319840047466634	0.2236972195653688	25.83611962582378	0.1648587454037584	0	-3.303324385145865	7.198665345181376	0.021576510742800016	0.6346706237760297	0.017968391501777623	1.3241998178059714E-4	0.6077181961724324	0.3020483676639806	0.3330740974367803	0.12141386414530289	0.24346367075393627
3785000	-31942.217050090843	-31911.570933213523	-30.646116877321518	-31911.570933213523	8.816775625041505	-16.32157101075769	0.2072596268583179	25.83611962582378	0.1648587454037584	1	-2.051043632828985	5.9297839049656265	0.024817444908354403	0.6513477549619947	0.022303130604776455	1.712085158105765E-4	0.6134211430613886	0.3020483676639806	0.3330740974367803	0.12141386414530289	0.24346367075393627
3786000	-31942.65737374074	-31913.837919744772	-28.819453995969717	-31913.837919744772	7.190239376232913	-16.552644832215528	0.3003034636389632	25.83611962582378	0.1648587454037584	1	0.42266184752388136	6.443532045519128	0.02678865056280262	0.778787050912593	0.021762567316905703	2.654828289881731E-4	0.7505590617552563	0.3020483676639806	0.32463701318006594	0.12141386414530289	0.2519007550106506
3787000	-31944.093979762685	-31915.103409153628	-28.99057060905686	-31915.103409153628	7.34458837806118	-16.703953350803197	0.1092302501012947	25.83611962582378	0.17829274109761495	1	0.43240868474007704	6.543818481613981	0.024899578631959796	0.78381265171207	0.02237737062200521	3.746691086264951E-4	0.75835353757112	0.3020483676639806	0.32463701318006594	0.12141386414530289	0.2519007550106506
3788000	-31942.32306840974	-31913.42431572066	-28.89875268907999	-31913.42431572066	8.311419995578044	-16.284209972172356	0.15284939256750493	25.83611962582378	0.17829274109761495	1	0.36179048811524667	6.394590511478171	0.02218361027084258	0.8647913234498613	0.02128437344590669	1.7907842663101103E-4	0.6151091616699017	0.29214766106520224	0.3345377197788443	0.12141386414530289	0.2519007550106506
3789000	-31943.161351373074	-31912.998295388417	-30.16305598465587	-31912.998295388417	9.700379067742901	-17.193121108665263	0.2203371693434992	24.32657773289177	0.17829274109761495	1	0.3327334464418739	6.622036850743729	0.019739714801006957	1.0166558623357553	0.019310334472645012	1.4142833742673567E-4	0.6397076655525286	0.29214766106520224	0.3309554553881446	0.1269354536313957	0.24996142991525752
3790000	-31946.895257982196	-31914.642850473203	-32.2524075089924	-31914.642850473203	9.155124941574842	-17.329808060764986	0.10367480820385039	26.300371552586363	0.17829274109761495	1	-1.4305477915898197	6.994355750343185	0.02114402287047261	1.0166558623357553	0.01979893408621701	1.5954104973319187E-4	0.6263299008022568	0.29214766106520224	0.3309554553881446	0.1269354536313957	0.24996142991525752
3791000	-31944.856876816903	-31913.77996552322	-31.07691129368495	-31913.77996552322	8.016916191797716	-17.949244087009475	0.364876170113461	26.300371552586363	0.15991347612868287	1	0.21555144132100365	6.673621621964486	0.0222419861778584	0.9743151048814978	0.02175753711946613	4.0181392576470713E-4	0.7641580045662492	0.29214766106520224	0.3309554553881446	0.1269354536313957	0.24996142991525752
3792000	-31945.205201385717	-31911.923568528364	-33.28163285735452	-31911.923568528364	8.68220789376516	-20.238143878130533	0.46565331494913054	26.300371552586363	0.15991347612868287	1	0.33220418840657684	6.622318751390956	0.022640093112104555	0.9848297896091119	0.021880706434844233	1.9439014918643525E-4	0.5940688374666507	0.29214766106520224	0.3309554553881446	0.1269354536313957	0.24996142991525752
3793000	-31942.94636037507	-31913.207314438147	-29.739045936923013	-31913.207314438147	8.144255663234235	-16.211295581665553	0.1395348103895872	26.300371552586363	0.15991347612868287	1	-0.0659135417632204	6.24158617737966	0.02359173741673558	1.0128033908672511	0.022196605136666037	2.3386523241012019E-4	0.6502460528768554	0.29214766106520224	0.3310480119984159	0.12684289702112436	0.24996142991525752
3794000	-31949.165314800124	-31918.875530908088	-30.289783892036144	-31918.875530908088	9.157951759027885	-17.065861337279614	0.2779190947895662	26.300371552586363	0.18683398845033974	1	-0.07202252260017872	6.240052313114104	0.022436232859050456	0.9041171691374728	0.022130167618155647	1.8809754124735629E-4	0.59886260489182	0.29214766106520224	0.3310480119984159	0.12684289702112436	0.24996142991525752
3795000	-31946.487973727515	-31916.840577334242	-29.64739639327239	-31916.840577334242	8.919729919374854	-16.84833955789347	0.12231511163072827	25.191893777515823	0.18683398845033974	1	0.1322981359855856	6.702435306887559	0.020246668875901375	0.8673049425267733	0.019588223773714324	1.4704164873996213E-4	0.5947460434987365	0.29214766106520224	0.3310480119984159	0.12684289702112436	0.24996142991525752
3796000	-31951.267616632802	-31919.085207062028	-32.18240957077324	-31919.085207062028	7.91437333147135	-19.45799034734729	0.051227107938882604	25.191893777515823	0.18683398845033974	1	0.4323747451936684	6.45613114280634	0.022296914524007037	0.939366474274394	0.02088577108572629	2.1430466561583406E-4	0.6604184325099295	0.29214766106520224	0.33199110940718096	0.12684289702112436	0.24901833250649244
3797000	-31946.291457738287	-31916.58081608408	-29.710641654206572	-31916.58081608408	8.299008652522733	-16.172442507315058	0.1698253379551145	25.191893777515823	0.18683398845033974	1	-0.5502712576511373	6.139697573076929	0.01988602711541594	0.8852994769687417	0.019918310987772903	1.2650564256920155E-4	0.532425655433624	0.29214766106520224	0.33199110940718096	0.12684289702112436	0.24901833250649244
3798000	-31947.23815708753	-31914.553391213743	-32.68476587378591	-31914.553391213743	8.294506523815434	-17.540437544538364	0.34595748996410985	25.191893777515823	0.18683398845033974	1	-2.1121133307717628	5.922856396046623	0.02122259014568783	0.8994287146386554	0.022576851783919286	3.283982609376049E-4	0.7192949452758862	0.29214766106520224	0.33199110940718096	0.12684289702112436	0.24901833250649244
3799000	-31944.17785154882	-31913.52662915369	-30.65122239512925	-31913.52662915369	11.067781725401698	-17.527642419863906	0.11368816778995522	25.191893777515823	0.16111274613027496	1	0.22979217836032131	6.331800692862239	0.018365155381322912	1.0112906568734197	0.01901380973628775	1.3987283774450387E-4	0.6681123614777496	0.29214766106520224	0.33199110940718096	0.12684289702112436	0.24901833250649244
3800000	-31950.796734429212	-31918.668032316244	-32.12870211296852	-31918.668032316244	12.056970999931671	-18.217057001703637	0.09371936406628766	25.066202759676973	0.16111274613027496	1	-0.2982214687761744	6.188530820651537	0.018405043607450957	1.100387513829285	0.018342420273972867	1.7365163585647452E-4	0.7184195661570993	0.29214766106520224	0.33199110940718096	0.12684289702112436	0.24901833250649244
3801000	-31946.467592387053	-31915.287708724063	-31.17988366298887	-31915.287708724063	13.004538663677662	-18.147777006375495	0.15463125978477446	25.066202759676973	0.16111274613027496	1	0.3429685150380542	6.383548816722131	0.016021873543932093	1.0223037420342242	0.016783530040535507	1.187546571019988E-4	0.666704209831253	0.29214766106520224	0.33199110940718096	0.12684289702112436	0.24901833250649244
3802000	-31945.69153683315	-31915.084841603268	-30.60669522988371	-31915.084841603268	12.174420449336326	-17.84903441317262	0.1394639188937102	25.066202759676973	0.17046220602919884	1	0.23958676124008002	6.664366122345101	0.01526337316760221	0.8973608704100734	0.01637421801791166	7.857653013790955E-5	0.4999454790346691	0.29214766106520224	0.33199110940718096	0.12684289702112436	0.24901833250649244
3803000	-31947.315590084185	-31916.063210090513	-31.25237999367155	-31916.063210090513	12.936199317458831	-18.410142247429015	0.1552747221772186	25.066202759676973	0.17046220602919884	1	0.4157291364375159	6.436039572896824	0.015603746058517831	0.9812212340965611	0.015355308345896714	9.204932122364836E-5	0.6101004898757948	0.29214766106520224	0.33199110940718096	0.12684289702112436	0.24901833250649244
3804000	-31943.610546906562	-31912.15343231651	-31.45711459005177	-31912.15343231651	11.03985710974837	-17.99833583441735	0.10207316174618629	25.066202759676973	0.17046220602919884	0	-0.22626061295002375	6.796052696216911	0.018314108028205517	0.9729845380415162	0.01719555120500776	1.0186401845232203E-4	0.6156160697278752	0.29214766106520224	0.33199110940718096	0.12684289702112436	0.24901833250649244
3805000	-31942.716267811174	-31912.33635358548	-30.37991422569346	-31912.33635358548	11.47036738375446	-17.843369312876618	0.18429777415381768	25.066202759676973	0.17046220602919884	1	0.1753371464820132	6.688091571634002	0.01723908637226211	0.8070337064942874	0.017277754867474085	6.992411181447725E-5	0.5149956476927487	0.29513521690729994	0.32900355356508326	0.12684289702112436	0.24901833250649244
3806000	-31950.936952513017	-31918.595693920986	-32.341258592031124	-31918.595693920986	13.166620983451667	-18.652022494012463	0.20082951405053104	25.066202759676973	0.18297170379939917	1	-1.0202724878669303	6.937023395668613	0.018294446763088494	0.789686405314	0.015539656354003265	9.963974119377885E-5	0.6035481504088364	0.29513521690729994	0.32900355356508326	0.12684289702112436	0.24901833250649244
3807000	-31944.242847101697	-31913.733429047563	-30.509418054136315	-31913.733429047563	13.487090476030955	-18.416411106895556	0.16291362263310896	25.066202759676973	0.18297170379939917	1	0.4450359000166609	6.5166313485843	0.016750263625490116	0.748990655113682	0.014617219174288135	5.659535353983113E-5	0.5233473990494638	0.29513521690729994	0.32900355356508326	0.12684289702112436	0.24901833250649244
3808000	-31945.899913185847	-31915.5471019009	-30.35281128494825	-31915.5471019009	11.050535916512358	-17.39357989639751	0.12841348312008136	25.066202759676973	0.18297170379939917	1	-0.4230535442560065	6.163458477348637	0.022161205850700517	0.748413865041441	0.01866972367301835	9.604574146286873E-5	0.5310076860771566	0.29513521690729994	0.32900355356508326	0.12684289702112436	0.24901833250649244
3809000	-31946.15226885669	-31916.546573092462	-29.605695764228287	-31916.546573092462	10.511263920608132	-17.382302245702682	0.1973212015396849	25.066202759676973	0.18297170379939917	1	0.44066710776604373	6.529072476539	0.022266858266959556	0.7881552127348793	0.019294170683934093	1.4757578786302192E-4	0.6021740150141485	0.29513521690729994	0.32900355356508326	0.12684289702112436	0.24901833250649244
3810000	-31942.112098806832	-31913.539417060543	-28.572681746288133	-31913.539417060543	8.097241653995958	-16.368142695949842	0.23715634084684253	25.066202759676973	0.18297170379939917	1	0.1307950198192897	6.2970820681162	0.02543894818620759	0.6868138778203939	0.02091569919585038	1.6614855159332518E-4	0.5880723383457862	0.29513521690729994	0.32900355356508326	0.12684289702112436	0.24901833250649244
3811000	-31947.75003793672	-31917.246552530378	-30.503485406342858	-31917.246552530378	8.000586832420577	-16.0275698167939	0.1611553140576737	25.066202759676973	0.18297170379939917	1	-2.1776890785872616	5.915509148381696	0.0254802870659463	0.6755500005130899	0.02131790410533349	1.7663453001277426E-4	0.6235433564033892	0.29513521690729994	0.32900355356508326	0.12684289702112436	0.24901833250649244
3812000	-31945.988535348377	-31917.217990538218	-28.770544810157443	-31917.217990538218	9.208442989509495	-16.657207435768196	0.1940498843978334	25.066202759676973	0.18297170379939917	1	-0.017699856479992393	6.254027247057728	0.029050785134490234	0.6147606907420946	0.020947728885122554	1.8752690991467814E-4	0.6360629025019271	0.29513521690729994	0.32900355356508326	0.12684289702112436	0.24901833250649244
3813000	-31947.1521013199	-31916.865975823897	-30.286125496004694	-31916.865975823897	11.29404359529517	-18.2466045863765	0.2378128822537665	25.066202759676973	0.18297170379939917	1	0.3507785349444899	6.612001733110488	0.02830292461243152	0.7035676152371177	0.017401679764874	1.778836947049594E-4	0.7220600066885632	0.29513521690729994	0.32900355356508326	0.12684289702112436	0.24901833250649244
3814000	-31950.146120608886	-31919.706053823564	-30.44006678532106	-31919.706053823564	11.00255377302692	-18.183671108324205	0.0820430900075217	22.633930107470295	0.1632911523287337	1	-0.4406976507222323	6.16006381103776	0.02923557079730668	0.6098942739388078	0.017891906154651045	1.545080927041775E-4	0.6039464556547767	0.29158175377146295	0.33255701670092025	0.12684289702112436	0.24901833250649244
3815000	-31941.51888389935	-31911.10177831144	-30.417105587908264	-31911.10177831144	11.709247805947731	-17.988289074767582	0.20511308315562776	23.959195958628854	0.1632911523287337	1	-0.6748099667629347	6.117865464259316	0.02262617834750316	0.5522027909253128	0.01731820809590673	1.1838336276221066E-4	0.6080811154562784	0.29430382133356187	0.33255701670092025	0.12412082945902544	0.24901833250649244
3816000	-31944.458266116726	-31914.746669034164	-29.711597082560367	-31914.746669034164	10.975293993511384	-18.007712592533554	0.09740592623370642	24.45531553841078	0.1632911523287337	1	0.38582632572947667	6.410653218006749	0.026565767567053776	0.636615944435493	0.017387711146497408	1.8898463072769363E-4	0.6920194415895103	0.29430382133356187	0.33255701670092025	0.12412082945902544	0.24901833250649244
3817000	-31946.166675680557	-31915.403828154504	-30.76284752605473	-31915.403828154504	9.692667901930724	-17.625717368888598	0.2666275770840423	24.45531553841078	0.1632911523287337	1	-1.3022952989587027	6.022825726896977	0.02597305839333054	0.5613893573609172	0.01981290922291572	9.434051615527508E-5	0.495605026980126	0.29430382133356187	0.3328182681795496	0.12412082945902544	0.24875708102786306
3818000	-31947.66251687207	-31917.90045167288	-29.76206519919385	-31917.90045167288	10.4775849622761	-17.33947523386084	0.13283429465526125	22.505707576954094	0.1632911523287337	1	-0.6739726156426841	6.881991911519076	0.02136348547571602	0.594021443502987	0.01705951542231088	9.44592690396782E-5	0.5520088362295645	0.29430382133356187	0.3328182681795496	0.12412082945902544	0.24875708102786306
3819000	-31945.68804638142	-31915.968816493045	-29.719229888374787	-31915.968816493045	12.908039304354947	-18.385384783674507	0.19749462024829173	22.505707576954094	0.16990008428524841	1	0.2710633173486371	6.3486081745450145	0.01970437491813231	0.5501160993785219	0.015356356913281962	1.0199629137744925E-4	0.5896712514494751	0.29430382133356187	0.3328182681795496	0.12412082945902544	0.24875708102786306
3820000	-31948.49021214344	-31919.116287501947	-29.373924641492202	-31919.116287501947	12.854601849398355	-17.922770260964654	0.15966488615803226	22.505707576954094	0.16990008428524841	1	0.24740011460296005	6.661242979542094	0.019653582715801338	0.5773758366073709	0.014804677614749689	1.1708435601830085E-4	0.662112147945473	0.29398459031272883	0.33313749920038266	0.12412082945902544	0.24875708102786306
3821000	-31948.517809158773	-31917.18886882283	-31.328940335946438	-31917.18886882283	12.43750818482155	-19.129760877399164	0.2658901178904926	22.505707576954094	0.16990008428524841	1	-0.82208215657494	6.0935586433449425	0.01790815791234116	0.4851950651688422	0.016809663333359873	6.904579411520177E-5	0.5046127985760703	0.29398459031272883	0.33313749920038266	0.12412082945902544	0.24875708102786306
3822000	-31944.610718974673	-31915.618676102935	-28.99204287173925	-31915.618676102935	12.22757910272905	-17.987520306052623	0.16668642383805043	22.505707576954094	0.16990008428524841	1	0.21329770089973246	6.325535687081962	0.015929908785158892	0.44111418086815246	0.015106298817053243	6.782019696379045E-5	0.5686933196643583	0.29398459031272883	0.33313749920038266	0.12412082945902544	0.24875708102786306
3823000	-31942.466475576217	-31911.713822595855	-30.752652980362214	-31911.713822595855	16.012163835758418	-19.806390894992774	0.20175125855633377	22.505707576954094	0.16990008428524841	0	0.1707549442799473	6.310329701343631	0.015258528394041435	0.4138396138551048	0.013451768653313137	3.1620111202358186E-5	0.4159463040568992	0.29398459031272883	0.33313749920038266	0.12412082945902544	0.24875708102786306
3824000	-31946.400540682807	-31916.01098529629	-30.389555386517763	-31916.01098529629	16.49859282639625	-19.71808288877482	0.1842824869735029	22.505707576954094	0.19404245634806788	1	0.44686962001181835	6.493840503734202	0.01659842577808914	0.40773755826446323	0.012857207622056232	2.1163253413174932E-5	0.35631059697772416	0.29398459031272883	0.33313749920038266	0.12412082945902544	0.24875708102786306
3825000	-31948.969705977936	-31917.607730991134	-31.36197498679952	-31917.607730991134	14.762513195395444	-20.230685253073418	0.054469953908750326	22.505707576954094	0.19404245634806788	1	0.3196594595240202	6.628820024632273	0.014135558404654204	0.4991821313170086	0.012128585741036927	2.2115318769836456E-5	0.411777058333363	0.29398459031272883	0.33187669357065086	0.12412082945902544	0.25001788665759483
3826000	-31944.32649513717	-31913.792726783417	-30.533768353753537	-31913.792726783417	17.852535890077732	-19.50719589979674	0.10789609653816906	22.505707576954094	0.18725012602206453	1	0.23117821607063055	6.667662194050507	0.01274720288516436	0.44729217610553723	0.01168864279043671	1.5500129179080373E-5	0.3717366928056037	0.29398459031272883	0.33187669357065086	0.12206398281303621	0.2520747333035841
3827000	-31954.813431968396	-31924.36807153546	-30.445360432934223	-31924.36807153546	18.214506348669808	-19.739185502526006	0.08523363387812084	22.505707576954094	0.18725012602206453	1	0.44678457645954106	6.5070005702885725	0.012259041334516493	0.41883175864166317	0.01046514034398222	1.1290475499420646E-5	0.33880480443490313	0.29398459031272883	0.33187669357065086	0.12206398281303621	0.2520747333035841
3828000	-31950.85337537773	-31918.75560476586	-32.097770611867894	-31918.75560476586	18.116195818497914	-20.054576969345277	0.07051577320721036	22.505707576954094	0.18725012602206453	1	-0.44478747687413056	6.8407182291884165	0.013038896438556952	0.5432237416590439	0.011384380567321389	1.3580685357813752E-5	0.35028092060235744	0.29398459031272883	0.33187669357065086	0.12206398281303621	0.2520747333035841
3829000	-31947.150922855537	-31915.870928011493	-31.279994844042722	-31915.870928011493	14.236412537427503	-19.737343537407167	0.19700814152090348	22.505707576954094	0.18725012602206453	1	0.20663592305049358	6.323068260829684	0.014266172297591924	0.5871677764649799	0.013261364971179667	2.7740893907340373E-5	0.4186885688884835	0.29398459031272883	0.33187669357065086	0.12206398281303621	0.2520747333035841
3830000	-31946.45962008452	-31914.541417996646	-31.91820208787237	-31914.541417996646	17.886125527265463	-20.12258382706208	0.15333949114983197	22.505707576954094	0.18725012602206453	1	0.22299858429625863	6.329192485785547	0.01353569334825964	0.6674831438661727	0.01165603242139022	2.841505125537788E-5	0.45296715305336654	0.2924606514346574	0.33187669357065086	0.12206398281303621	0.25359867218165555
3831000	-31948.413850455814	-31916.697681041285	-31.716169414528224	-31916.697681041285	18.641256091966675	-19.9640666549739	0.11000857065641517	22.505707576954094	0.18725012602206453	1	0.14290854250301555	6.698995195000773	0.012009565009792148	0.6303439951942436	0.011128074280943312	4.770696090664274E-5	0.5859271508341345	0.2924606514346574	0.33187669357065086	0.12206398281303621	0.25359867218165555
3832000	-31945.261416445876	-31913.798075822437	-31.46334062343966	-31913.798075822437	17.26555639381697	-19.736756470497845	0.08866082268431956	22.505707576954094	0.18725012602206453	1	0.23299934458297247	6.666953849189736	0.010873004446114113	0.6496891645650625	0.010955016581765103	4.307613244844234E-5	0.5907309450555417	0.2924606514346574	0.33187669357065086	0.12206398281303621	0.25359867218165555
3833000	-31955.399212749184	-31922.0681914479	-33.33102130128567	-31922.0681914479	14.101551593584814	-21.4136196212577	0.2662125039957441	22.505707576954094	0.18725012602206453	1	0.1524376976119382	6.695854151978139	0.012773853803471394	0.6830035016634336	0.013204740322720234	3.7729769991389236E-5	0.4895739048941134	0.2924606514346574	0.33187669357065086	0.12206398281303621	0.25359867218165555
3834000	-31950.509991828087	-31919.34864411422	-31.1613477138685	-31919.34864411422	12.431303973335568	-19.190299102155066	0.07038637629489373	22.505707576954094	0.18725012602206453	1	0.28746613038447344	6.355831260100199	0.014548707052276514	0.7407806789575412	0.014364621035530045	5.633577103821925E-5	0.5255596671601667	0.2924606514346574	0.33187669357065086	0.12206398281303621	0.25359867218165555
3835000	-31952.17522746731	-31920.3253570143	-31.84987045300911	-31920.3253570143	17.389881891383663	-20.172350235500367	0.06295134143890796	22.505707576954094	0.18225276631184828	1	0.3389470124516914	6.381322770626096	0.014084463277962702	0.6683440625647723	0.012061941656013427	3.6218836434023936E-5	0.501286597435819	0.2924606514346574	0.33187669357065086	0.12206398281303621	0.25359867218165555
3836000	-31951.705200927056	-31920.170639325388	-31.53456160166595	-31920.170639325388	17.483605918356037	-19.943918226344397	0.1393425732071767	22.505707576954094	0.18225276631184828	1	0.4460407281129064	6.487924348909752	0.01415853235491349	0.6744625651066404	0.011060824726267812	5.1916853022571926E-5	0.6178715402281774	0.2924606514346574	0.33187669357065086	0.12206398281303621	0.25359867218165555
3837000	-31944.96427062925	-31913.608976582073	-31.355294047176493	-31913.608976582073	13.996519711012247	-19.378194500221074	0.072735578155375	22.505707576954094	0.18225276631184828	1	0.4383221189203893	6.533917752390895	0.016162378066815936	0.7910645155779906	0.012874307642085917	6.70909165192827E-5	0.5974485839477166	0.2924606514346574	0.33187669357065086	0.12206398281303621	0.25359867218165555
3838000	-31943.20016924807	-31911.760318020417	-31.439851227652515	-31911.760318020417	14.193919743402605	-19.197612394318504	0.17201111032426444	22.505707576954094	0.18225276631184828	1	0.30858510307950154	6.365702015623042	0.017499973473400043	0.8335718121673399	0.01305767922837948	7.019139662952091E-5	0.6172262573874672	0.2924606514346574	0.33187669357065086	0.12206398281303621	0.25359867218165555
